name,address,district,phone,website,services,price_range,rating,review_count,lat,lon,source
1909 Fryzjerzy,"ul. Hoża 42, 00-516, Warszawa",Śródmieście,+48222998444,https://www.yelp.pl/biz/1909-fryzjerzy-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,1.0,1,52.226525,21.014719,yelp:hair+yelp
Afera Fryzjera,"ul. Złota 62 /15, 00-801, Warszawa",Śródmieście,+48606308830,https://www.yelp.pl/biz/afera-fryzjera-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Makijażyści",,0.0,0,52.2304802,20.9985809,yelp:hair+yelp
Agnieszka Gizińska - hair & beauty,"ul. Krucza 6 / 14, 00-537, Warszawa",Śródmieście,+48226294038,https://www.yelp.pl/biz/agnieszka-gizi%C5%84ska-hair-a-beauty-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Pielęgnacja skóry, Manikiur i pedikiur",,0.0,0,52.2252129824972,21.0196750983596,yelp:hair+yelp
Aioli,"ul. Świętokrzyska 18, 00-052, Warszawa",Śródmieście,+48226572126,https://www.yelp.pl/biz/aioli-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Śniadanie i brunch, Wine bary, Nowoczesna europejska",50–150 PLN,3.4,133,52.2358513,21.0110607,yelp:nailedsalons
Akademia Perfect Hair,"ul. Świętokrzyska 32, 00-116, Warszawa",Śródmieście,+48226208050,https://www.yelp.pl/biz/akademia-perfect-hair-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Pielęgnacja skóry, Fryzjer",,4.0,1,52.234611,21.003967,yelp:hair+yelp+yelp
Akademia Urody,"ul.Solec 83, 00-382, Warszawa",Śródmieście,+48226221888,https://www.yelp.pl/biz/akademia-urody-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Solarium, Manikiur i pedikiur",,4.0,1,52.2347794,21.0327892,yelp:hair
Alchemy Day Spa,"ul. Klonowa 20 / 1, 00-591, Warszawa",Śródmieście,+48228493256,https://www.yelp.pl/biz/alchemy-day-spa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Fryzjer",,0.0,0,52.2129,21.0229,yelp:hair
Aleksis Rycombel & Pliszka,"ul. Wspólna 27A, 00-519, Warszawa",Śródmieście,+48226219450,https://www.yelp.pl/biz/aleksis-rycombel-a-pliszka-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2274818,21.0160999,yelp:hair
Anna Siadlak,Warszawa,Śródmieście,+48607471401,https://www.yelp.pl/biz/anna-siadlak-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Makijażyści, Fryzjer",,0.0,0,52.23558,21.0102699,yelp:hair+yelp
Arirang,"ul. Nowogrodzka 38, 00-691, Warszawa",Śródmieście,+48228817851,https://www.yelp.pl/biz/arirang-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Japońska, Koreańska, Sushi",50–150 PLN,3.9,8,52.22862,21.011,yelp:nailedsalons
AromatherapyBAR,"ul. Mokotowska 67, 00-530, Warszawa",Śródmieście,+48226215148,https://www.yelp.pl/biz/aromatherapybar-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,4.3,4,52.2268219,21.0222492,yelp:beautysvc
Art Sushi,"ul.Nowogrodzka 56, 00-695, Warszawa",Śródmieście,+48226217720,https://www.yelp.pl/biz/art-sushi-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Japońska, Sushi",,3.9,11,52.2276993,21.00667,yelp:nailedsalons
Atelier Amaro,"pl. Trzech Krzyży 10 / 14, 00-507, Warszawa",Śródmieście,+48226285747,https://www.yelp.pl/biz/atelier-amaro-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Polska,300+ PLN,4.4,35,52.229253,21.023248,yelp:nailedsalons
Atelier Monique Bogdanow,"ul. Marszałkowska 87 / 49, Warszawa",Śródmieście,+48519022033,https://www.yelp.pl/biz/atelier-monique-bogdanow-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Pielęgnacja skóry, Depilacja laserowa",50–150 PLN,3.0,1,52.22749,21.01266,yelp:skincare
Atelier Roberta Kupisza,"ul.Mokotowska 48/204, 00-543, Warszawa",Śródmieście,+48690021787,https://www.yelp.pl/biz/atelier-roberta-kupisza-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Odzież damska, Odzież męska",150–300 PLN,4.0,1,52.2251892,21.0217495,yelp:hair+yelp
Babiniec House of Hair,"Al. Przyjaciół 1 / 15, 00-565, Warszawa",Śródmieście,+48889274906,https://www.yelp.pl/biz/babiniec-house-of-hair-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Przedłużanie rzęs, Manikiur i pedikiur",50–150 PLN,3.1,7,52.221262,21.0220915,yelp:hair
Bagatela Salon Fryzjerski,"ul. Kielecka 41A lok. 2, 00-585, Warszawa",Śródmieście,+48226222003,https://www.yelp.pl/biz/bagatela-salon-fryzjerski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Manikiur i pedikiur",150–300 PLN,5.0,1,52.2137413024902,21.023250579834,yelp:hair+yelp
Banjaluka,"ul. Szkolna 2/4, 00-006, Warszawa",Śródmieście,+48228281060,https://www.yelp.pl/biz/banjaluka-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Serbsko-chorwacka, Owoce morza, Śródziemnomorska",50–150 PLN,3.7,27,52.2361107,21.0096207,yelp:nailedsalons
Bar Mleczny Bambino,"ul. Krucza 21, 00-526, Warszawa",Śródmieście,+48226251695,https://www.yelp.pl/biz/bar-mleczny-bambino-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Polska, Bary mleczne",do 50 PLN,3.9,41,52.2262497,21.0182209,yelp:nailedsalons
Bar Studio,"pl. Defilad 1, 00-901, Warszawa",Śródmieście,+48603300835,https://www.yelp.pl/biz/bar-studio-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Bary",do 50 PLN,3.8,9,52.232528,21.006784,yelp:nailedsalons
Barbara Bryzek Bb Services,"ul. Grzybowska 3 / U-7, 00-190, Warszawa",Śródmieście,+48224036572,https://www.yelp.pl/biz/barbara-bryzek-bb-services-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Pielęgnacja skóry, Spa medyczne, Depilacja laserowa",,0.0,0,52.2370987,21.0021706,yelp:skincare
Barber Shop Look Good,"ul. Marszałkowska 84 / 92 / 1, 00-514, Warszawa",Śródmieście,+48739451034,https://www.yelp.pl/biz/barber-shop-look-good-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Balwierz,,5.0,1,52.228167,21.013392,yelp:beautysvc+yelp
Barn Burger,"ul. Złota 9, 00-032, Warszawa",Śródmieście,+48888222750,https://www.yelp.pl/biz/barn-burger-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Burgery,do 50 PLN,4.3,94,52.2330306983402,21.0114101026763,yelp:nailedsalons
Basico,"ul. Zgoda 3, 00-018, Warszawa",Śródmieście,+48222532020,https://www.yelp.pl/biz/basico-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Wine bary, Włoska",,4.7,6,52.2325983916025,21.013907564596,yelp:nailedsalons
Beaty Partners,"ul. Litewska 10 / 14, 00-634, Warszawa",Śródmieście,+48509115303,https://www.yelp.pl/biz/beaty-partners-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Makijażyści, Fryzjer",50–150 PLN,5.0,1,52.218546171383,21.0155861379994,yelp:hair+yelp+yelp
Beauty Zone,"pl. Powstańców Warszawy 2, 00-030, Warszawa",Śródmieście,+48535660065,https://www.yelp.pl/biz/beauty-zone-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.23402,21.01447,yelp:hair
Beef N' Pepper,"ul. Nowogrodzka 47A, 00-695, Warszawa",Śródmieście,+48785025025,https://www.yelp.pl/biz/beef-n-pepper-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Bary, Steakhouse",150–300 PLN,4.1,19,52.227607,21.008337,yelp:nailedsalons
Beerokracja,"ul. Marszałkowska 99 / 101, 00-693, Warszawa",Śródmieście,+48798662014,https://www.yelp.pl/biz/beerokracja-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Puby, Sale koncertowe",50–150 PLN,3.5,4,52.2288968,21.0119381,yelp:nailedsalons
Beirut,"ul. Poznańska 12, 00-454, Warszawa",Śródmieście,+48226281825,https://www.yelp.pl/biz/beirut-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Bliskowschodnia,do 50 PLN,4.3,49,52.2245241838685,21.0123351488276,yelp:nailedsalons
Bekef,"ul. Hoża 40, 00-516, Warszawa",Śródmieście,+48222543380,https://www.yelp.pl/biz/bekef-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Koszerna, Bliskowschodnia, Żydowska",do 50 PLN,3.9,15,52.2267729,21.0152119,yelp:nailedsalons
Bibenda,"ul. Nowogrodzka 10, 00-511, Warszawa",Śródmieście,+48502770303,https://www.yelp.pl/biz/bibenda-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Bary, Polska",50–150 PLN,4.1,25,52.2298088,21.0163803,yelp:nailedsalons
Blackstarstudio,"ul. Ludwika Zamenhofa 1, 00-153, Warszawa",Śródmieście,+48501056323,https://www.yelp.pl/biz/blackstarstudio-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tatuaż, Kolczykowanie",50–150 PLN,4.0,2,52.2472687,20.9965191,yelp:beautysvc
Blades Salon Fryzjerski,"ul. Bracka 20 / 41, 00-028, Warszawa",Śródmieście,+48605424842,https://www.yelp.pl/biz/blades-salon-fryzjerski-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Fryzjer, Manikiur i pedikiur",,0.0,0,52.2319699,21.01648,yelp:hair
Bohemia Restaurant,"al. Jana Pawła II 23, 00-854, Warszawa",Śródmieście,+48602666444,https://www.yelp.pl/biz/bohemia-restaurant-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Steakhouse, Nowoczesna europejska, Bary",50–150 PLN,4.1,12,52.2356622426254,20.9968706380287,yelp:nailedsalons
Bordo,"ul. Chmielna 34, 00-020, Warszawa",Śródmieście,+48228260171,https://www.yelp.pl/biz/bordo-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Włoska, Pizza",50–150 PLN,3.6,26,52.2320213,21.0120697,yelp:nailedsalons
Borpince,"ul. Zgoda 1, 00-018, Warszawa",Śródmieście,+48228282244,https://www.yelp.pl/biz/borpince-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Węgierska, Winnice ",150–300 PLN,4.3,13,52.2325096,21.0143299,yelp:nailedsalons
Brewdog,"ul. Widok 8, 00-023, Warszawa",Śródmieście,+48224648284,https://www.yelp.pl/biz/brewdog-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Puby,50–150 PLN,4.4,5,52.231513,21.01512,yelp:nailedsalons
British Bulldog Pub,"Al. Jerozolimskie 42, 00-024, Warszawa",Śródmieście,+48228270020,https://www.yelp.pl/biz/british-bulldog-pub-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Brytyjska, Bary sportowe",50–150 PLN,3.6,9,52.230924,21.015885,yelp:nailedsalons
Bubbleology,"ul. Chmielna 26, 00-020, Warszawa",Śródmieście,+48221100221,https://www.yelp.pl/biz/bubbleology-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Bubble tea,50–150 PLN,3.5,13,52.2322807,21.0134506,yelp:nailedsalons
Butchery & Wine,"ul. Żurawia 22, 00-515, Warszawa",Śródmieście,+48225023118,https://www.yelp.pl/biz/butchery-a-wine-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Steakhouse, Wine bary",300+ PLN,4.6,84,52.2285614,21.0155296,yelp:nailedsalons
Bułkę przez Bibułkę,"ul. Zgoda 3, 00-012, Warszawa",Śródmieście,+48730285522,https://www.yelp.pl/biz/bu%C5%82k%C4%99-przez-bibu%C5%82k%C4%99-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Śniadanie i brunch, Bajgle",do 50 PLN,4.3,99,52.2325853,21.0144973,yelp:nailedsalons
Cafe Bar Bla-Bla,"ul. Nowogrodzka 22, 00-511, Warszawa",Śródmieście,+48226213576,https://www.yelp.pl/biz/cafe-bar-bla-bla-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawa i herbata, Puby, Kawiarnie",,3.5,4,52.2294992142935,21.0140204637543,yelp:nailedsalons
Cafe Bristol,"ul. Krakowskie Przedmieście 42 / 44, 00-325, Warszawa",Śródmieście,+48225511828,https://www.yelp.pl/biz/cafe-bristol-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Śniadanie i brunch",50–150 PLN,4.4,22,52.242199,21.016059,yelp:nailedsalons
Cafe Kulturalna,"pl. Defilad 1, 00-901, Warszawa",Śródmieście,+48728962692,https://www.yelp.pl/biz/cafe-kulturalna-warszawa-3?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Bary, Bistro",50–150 PLN,4.0,33,52.231431,21.007306,yelp:nailedsalons
Casa Pablo,"ul. Grzybowska 5A, 00-132, Warszawa",Śródmieście,+48223245781,https://www.yelp.pl/biz/casa-pablo-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Hiszpańska,300+ PLN,4.4,5,52.2368088,21.0007191,yelp:nailedsalons
Ce-Ce Beauty Clinic,"ul. Sułkowicka 2 / 4, 00-050, Warszawa",Śródmieście,+48228280404,https://www.yelp.pl/biz/ce-ce-beauty-clinic-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Masaż, Makijażyści, Spa",150–300 PLN,5.0,1,52.2366,21.0141,yelp:beautysvc+yelp
Centrum Nature,"ul. Dobra 8/10 lok. 27, 00-384, Warszawa",Śródmieście,+48516417701,https://www.yelp.pl/biz/centrum-nature-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Masaż,,4.0,1,52.2369995,21.0304108,yelp:beautysvc
Ceska,"ul. Chmielna 35, 00-801, Warszawa",Śródmieście,+48602333444,https://www.yelp.pl/biz/ceska-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Czeska, Puby",50–150 PLN,3.3,27,52.231639,21.011783,yelp:nailedsalons
Champions Sport Bar & Restaurant,"al. Jerozolimskie 65 / 79, 00-697, Warszawa",Śródmieście,+48226303687,https://www.yelp.pl/biz/champions-sport-bar-a-restaurant-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Amerykańska, Bary sportowe",50–150 PLN,3.3,24,52.2276485079381,21.0034569741136,yelp:nailedsalons
Charakteryzacja Profesjonalny Makijaż Krzysztof Forysiak,"ul. Warecka 8 / 43, 00-040, Warszawa",Śródmieście,+48228284618,https://www.yelp.pl/biz/charakteryzacja-profesjonalny-makija%C5%BC-krzysztof-forysiak-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kosmetyki, Fryzjer",,0.0,0,52.2353592,21.0168209,yelp:hair
Chinkali Cafe & Bistro,"ul. Zgoda 3 / 5, 00-018, Warszawa",Śródmieście,+48226924739,https://www.yelp.pl/biz/chinkali-cafe-a-bistro-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Gruzińska,,4.0,3,52.23265,21.01386,yelp:nailedsalons
Chmeli-Suneli,"ul. Nowy Świat 35, 00-029, Warszawa",Śródmieście,+48506008666,https://www.yelp.pl/biz/chmeli-suneli-warszawa-2?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Gruzińska,,4.5,6,52.23383,21.01887,yelp:nailedsalons
Chmielarnia,"ul. Twarda 42, 00-831, Warszawa",Śródmieście,+48725010271,https://www.yelp.pl/biz/chmielarnia-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Tajska, Puby",50–150 PLN,4.1,22,52.2310350169386,20.9959199584107,yelp:nailedsalons
Chmielnik,"ul. Chmielna 20, 00-020, Warszawa",Śródmieście,+48505106300,https://www.yelp.pl/biz/chmielnik-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Puby, Kawiarnie",do 50 PLN,4.6,5,52.2326393,21.0156708,yelp:nailedsalons
CK Oberża,"Chmielna 28, 00-020, Warszawa",Śródmieście,+48228284585,https://www.yelp.pl/biz/ck-ober%C5%BCa-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Polska, Niemiecka, Austriacka",50–150 PLN,3.1,12,52.2321815,21.0131302,yelp:nailedsalons
Concept 13,"Dom Handlowy Vitkac, Warszawa",Śródmieście,+48223107373,https://www.yelp.pl/biz/concept-13-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Nowoczesna europejska,150–300 PLN,3.2,14,52.2303176986437,21.0184830708981,yelp:nailedsalons
Cophi,"ul. Hoża 58 / 60, 00-682, Warszawa",Śródmieście,+48513422908,https://www.yelp.pl/biz/cophi-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kawiarnie, Kawa i herbata, Ciastka",do 50 PLN,4.7,27,52.225656,21.011188,yelp:nailedsalons
CTP,"Bartoszewicza 1a /  20, 00-337, Warszawa",Śródmieście,+48227589883,https://www.yelp.pl/biz/ctp-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Kosmetyki,,0.0,0,52.2375984,21.0224895,yelp:beautysvc
Cukiernia Pawłowicz,"ul. Chmielna 13, 00-021, Warszawa",Śródmieście,+48228574771,https://www.yelp.pl/biz/cukiernia-paw%C5%82owicz-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Pączki, Piekarnie, Ciastka",do 50 PLN,4.8,36,52.2327983554835,21.0165428846374,yelp:nailedsalons
Culiinaria Italiana,"ul. Hoża 62, 00-682, Warszawa",Śródmieście,+48794050060,https://www.yelp.pl/biz/culiinaria-italiana-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Włoska,,4.7,10,52.225545,21.010379,yelp:nailedsalons
Czar Warszawy,"ul. Krucza 41 /  43, 00-526, Warszawa",Śródmieście,+48226293974,https://www.yelp.pl/biz/czar-warszawy-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,"Kosmetyki, Wyroby skórzane",,2.5,2,52.2291908,21.0169811,yelp:beautysvc
Daniela Zaremba,"ul. Chmielna 102, 00-801, Warszawa",Śródmieście,+48226248699,https://www.yelp.pl/biz/daniela-zaremba-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2290611,20.9992199,yelp:hair+yelp
Dobrawa Club Frisor Dobrawa Piękos,"ul. Szpitalna 8 / 7, 00-031, Warszawa",Śródmieście,+48228266267,https://www.yelp.pl/biz/dobrawa-club-frisor-dobrawa-pi%C4%99kos-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2332916,21.0148106,yelp:hair
Dom Sztuki Fryzjerskiej Urody i Zdrowia Zbigniew & Barbara,"ul. Nowogrodzka 48 / 7, 00-695, Warszawa",Śródmieście,+48226298099,https://www.yelp.pl/biz/dom-sztuki-fryzjerskiej-urody-i-zdrowia-zbigniew-a-barbara-warszawa?adjust_creative=jzkWHrQ0ul6_pVxRueTMLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jzkWHrQ0ul6_pVxRueTMLg,Fryzjer,,0.0,0,52.2281189,21.0084095,yelp:hair
